1,1,400.23,520.33,42.25999999999999,58.51999999999998,1,0,-1
2,1,403.96,520.4,42.43000000000001,58.67000000000007,1,0,-1
3,1,407.69,520.47,42.589999999999975,58.809999999999945,1,0,-1
4,1,411.41,520.55,42.75999999999999,58.950000000000045,1,0,-1
5,1,415.14,520.62,42.93000000000001,59.10000000000002,1,0,-1
6,1,421.78,521.42,43.09000000000003,59.24000000000001,1,0,-1
7,1,428.42,522.22,43.25999999999999,59.379999999999995,1,0,-1
8,1,435.06,523.02,43.420000000000016,59.52999999999997,1,0,-1
9,1,441.7,523.83,43.579999999999984,59.65999999999997,1,0,-1
10,1,448.33,524.63,43.75999999999999,59.81000000000006,1,0,-1
11,1,454.97,525.43,43.91999999999996,59.950000000000045,1,0,-1
12,1,461.61,526.23,44.089999999999975,60.10000000000002,1,0,-1
13,1,462.81,529.59,44.25,60.23000000000002,1,0,-1
14,1,464.02,532.94,44.410000000000025,60.379999999999995,1,0,-1
15,1,465.22,536.29,44.579999999999984,60.530000000000086,1,0,-1
16,1,466.42,539.65,44.75,60.67000000000007,1,0,-1
17,1,467.63,543.0,44.90999999999997,60.809999999999945,1,0,-1
18,1,468.83,546.36,45.079999999999984,60.94999999999993,1,0,-1
19,1,467.97,549.71,45.25,61.09999999999991,1,0,-1
20,1,467.12,553.07,45.40999999999997,61.239999999999895,1,0,-1
21,1,466.26,556.42,45.579999999999984,61.379999999999995,1,0,-1
22,1,465.41,559.78,45.73999999999995,61.51999999999998,1,0,-1
23,1,464.55,563.13,45.90999999999997,61.66999999999996,1,0,-1
24,1,463.7,566.48,46.06999999999999,61.809999999999945,1,0,-1
25,1,462.84,569.84,46.24000000000001,61.94999999999993,1,0,-1
26,1,461.99,573.19,46.39999999999998,62.09999999999991,1,0,-1
27,1,461.13,576.55,46.56999999999999,62.24000000000001,1,0,-1
28,1,458.83,578.06,46.74000000000001,62.38000000000011,1,0,-1
29,1,456.53,579.58,46.900000000000034,62.51999999999998,1,0,-1
30,1,454.23,581.09,47.06,62.66999999999996,1,0,-1
31,1,451.93,582.6,47.23000000000002,62.809999999999945,1,0,-1
32,1,449.62,584.12,47.39999999999998,62.950000000000045,1,0,-1
33,1,447.32,585.63,47.56,63.10000000000002,1,0,-1
34,1,445.02,587.14,47.73000000000002,63.24000000000001,1,0,-1
35,1,441.73,587.17,47.889999999999986,63.379999999999995,1,0,-1
36,1,438.43,587.19,48.06,63.52999999999997,1,0,-1
37,1,435.14,587.22,48.22000000000003,63.66999999999996,1,0,-1
38,1,431.84,587.24,48.39000000000004,63.809999999999945,1,0,-1
39,1,428.55,587.27,48.55000000000001,63.950000000000045,1,0,-1
40,1,425.26,587.29,48.72000000000003,64.10000000000002,1,0,-1
41,1,421.96,587.32,48.89000000000004,64.2399999999999,1,0,-1
42,1,418.67,587.34,49.05000000000001,64.38999999999999,1,0,-1
43,1,414.09,585.51,49.22000000000003,64.52999999999997,1,0,-1
44,1,409.52,583.68,49.39000000000004,64.67000000000007,1,0,-1
45,1,404.95,581.85,49.55000000000001,64.80999999999995,1,0,-1
46,1,400.38,580.02,49.70999999999998,64.95000000000005,1,0,-1
47,1,395.81,578.18,49.879999999999995,65.10000000000002,1,0,-1
48,1,391.23,575.98,50.049999999999955,65.24000000000001,1,0,-1
49,1,386.66,573.77,50.20999999999998,65.38,1,0,-1
50,1,382.09,571.57,50.38000000000005,65.51999999999998,1,0,-1
51,1,377.52,569.36,50.54000000000002,65.66999999999996,1,0,-1
52,1,372.5,565.6,50.70999999999998,65.80999999999995,1,0,-1
53,1,367.49,561.84,50.870000000000005,65.94999999999993,1,0,-1
54,1,362.48,558.08,51.039999999999964,66.09999999999991,1,0,-1
55,1,357.47,554.32,51.19999999999999,66.2399999999999,1,0,-1
56,1,352.45,550.56,51.370000000000005,66.38000000000011,1,0,-1
57,1,347.44,546.8,51.54000000000002,66.5200000000001,1,0,-1
58,1,342.43,543.03,51.69999999999999,66.67000000000007,1,0,-1
59,1,337.41,539.27,51.86999999999995,66.81000000000006,1,0,-1
60,1,332.4,535.51,52.03000000000003,66.95000000000005,1,0,-1
61,1,327.39,531.75,52.19999999999999,67.10000000000002,1,0,-1
62,1,322.38,527.99,52.360000000000014,67.24000000000001,1,0,-1
63,1,317.36,524.23,52.52999999999997,67.38,1,0,-1
64,1,312.35,520.47,52.69,67.51999999999998,1,0,-1
65,1,307.34,516.71,52.860000000000014,67.65999999999997,1,0,-1
66,1,302.32,512.94,53.03000000000003,67.80999999999995,1,0,-1
67,1,298.28,509.43,53.190000000000055,67.94999999999999,1,0,-1
68,1,294.24,505.91,53.349999999999966,68.08999999999997,1,0,-1
69,1,290.2,502.39,53.52000000000004,68.24000000000001,1,0,-1
70,1,286.15,498.87,53.69,68.38,1,0,-1
71,1,282.11,495.35,53.849999999999966,68.51999999999998,1,0,-1
72,1,278.07,491.83,54.01999999999998,68.67000000000002,1,0,-1
73,1,274.02,488.31,54.19,68.81,1,0,-1
74,1,269.98,484.79,54.349999999999966,68.94999999999999,1,0,-1
75,1,265.94,481.27,54.50999999999999,69.10000000000002,1,0,-1
76,1,261.9,477.75,54.68000000000001,69.24000000000001,1,0,-1
77,1,257.85,474.24,54.849999999999966,69.38,1,0,-1
78,1,253.81,470.72,55.00999999999999,69.51999999999998,1,0,-1
79,1,249.77,467.2,55.17999999999998,69.66000000000003,1,0,-1
80,1,245.73,463.68,55.34,69.81,1,0,-1
81,1,241.68,460.16,55.50999999999999,69.94999999999999,1,0,-1
82,1,237.64,456.64,55.670000000000016,70.10000000000002,1,0,-1
83,1,234.3,454.4,55.839999999999975,70.23000000000002,1,0,-1
84,1,230.97,452.15,56.00000000000003,70.38,1,0,-1
85,1,227.63,449.9,56.170000000000016,70.52999999999997,1,0,-1
86,1,224.3,447.66,56.329999999999984,70.67000000000002,1,0,-1
87,1,220.96,445.41,56.49999999999997,70.81,1,0,-1
88,1,217.63,443.17,56.670000000000016,70.94999999999999,1,0,-1
89,1,211.95,440.67,56.829999999999984,71.09999999999997,1,0,-1
90,1,206.27,438.17,56.99999999999997,71.24000000000001,1,0,-1
91,1,203.52,437.99,57.16,71.38,1,0,-1
92,1,200.77,437.81,57.33000000000001,71.51999999999998,1,0,-1
93,1,198.02,437.63,57.5,71.66000000000003,1,0,-1
94,1,195.27,437.44,57.66999999999999,71.81,1,0,-1
95,1,194.84,437.72,57.829999999999984,71.95999999999998,1,0,-1
96,1,194.41,438.0,57.99000000000001,72.10000000000002,1,0,-1
97,1,194.87,439.2,58.16999999999999,72.31,1,0,-1
98,1,195.32,440.39,58.360000000000014,72.52999999999997,1,0,-1
99,1,195.78,441.59,58.53999999999999,72.74000000000007,1,0,-1
100,1,196.24,442.78,58.72999999999999,72.96000000000004,1,0,-1
101,1,196.7,443.97,58.910000000000025,73.17999999999995,1,0,-1
102,1,195.9,445.35,59.09,73.38999999999999,1,0,-1
103,1,195.1,446.72,59.27000000000001,73.61000000000001,1,0,-1
104,1,194.3,448.1,59.45999999999998,73.81999999999994,1,0,-1
105,1,193.5,449.47,59.639999999999986,74.03999999999996,1,0,-1
106,1,192.7,450.84,59.83000000000001,74.26000000000005,1,0,-1
107,1,191.9,452.22,60.00999999999999,74.47000000000003,1,0,-1
108,1,191.1,453.59,60.19,74.69,1,0,-1
109,1,190.3,454.96,60.379999999999995,74.90000000000003,1,0,-1
110,1,189.5,456.34,60.56,75.11000000000007,1,0,-1
111,1,188.7,457.71,60.75,75.32999999999998,1,0,-1
112,1,187.9,459.08,60.93000000000001,75.55000000000001,1,0,-1
113,1,188.4,461.0,61.109999999999985,75.76999999999998,1,0,-1
114,1,188.89,462.92,61.30000000000001,75.97999999999996,1,0,-1
115,1,189.39,464.84,61.48000000000002,76.19999999999999,1,0,-1
116,1,189.89,466.76,61.660000000000025,76.40999999999997,1,0,-1
117,1,190.38,468.68,61.849999999999994,76.62999999999994,1,0,-1
118,1,190.88,470.6,62.03,76.85000000000002,1,0,-1
119,1,191.38,472.52,62.21000000000001,77.06000000000006,1,0,-1
120,1,191.87,474.44,62.400000000000006,77.28000000000003,1,0,-1
121,1,192.37,476.36,62.579999999999984,77.49000000000001,1,0,-1
122,1,192.87,478.28,62.75999999999999,77.71000000000004,1,0,-1
123,1,193.1,479.65,62.940000000000026,77.93000000000006,1,0,-1
124,1,193.33,481.03,63.12999999999997,78.13999999999999,1,0,-1
125,1,193.56,482.4,63.31,78.35000000000002,1,0,-1
126,1,193.79,483.77,63.50000000000003,78.57000000000005,1,0,-1
127,1,194.02,485.15,63.67999999999998,78.77999999999997,1,0,-1
128,1,194.25,486.52,63.860000000000014,79.0,1,0,-1
129,1,194.48,487.89,64.04999999999998,79.22000000000003,1,0,-1
130,1,194.71,489.27,64.22999999999999,79.43000000000006,1,0,-1
131,1,194.94,490.64,64.42000000000002,79.64999999999998,1,0,-1
132,1,195.17,492.01,64.6,79.87,1,0,-1
133,1,193.7,493.29,64.78000000000003,80.07999999999998,1,0,-1
134,1,192.22,494.56,64.97,80.30000000000001,1,0,-1
135,1,190.74,495.83,65.14999999999998,80.52000000000004,1,0,-1
136,1,189.27,497.1,65.32999999999998,80.73000000000002,1,0,-1
137,1,187.79,498.38,65.52000000000001,80.94000000000005,1,0,-1
138,1,186.32,499.65,65.70000000000002,81.15999999999997,1,0,-1
139,1,184.84,500.92,65.88999999999999,81.37999999999994,1,0,-1
140,1,183.37,502.2,66.07,81.58999999999997,1,0,-1
141,1,181.89,503.47,66.25,81.80999999999995,1,0,-1
142,1,180.42,504.74,66.43,82.02999999999997,1,0,-1
143,1,178.94,506.02,66.62,82.24000000000001,1,0,-1
144,1,177.47,507.29,66.80000000000001,82.44999999999999,1,0,-1
145,1,175.99,508.56,66.98999999999998,82.67000000000002,1,0,-1
146,1,174.51,509.83,67.17000000000002,82.89000000000004,1,0,-1
147,1,173.04,511.11,67.35,83.10000000000002,1,0,-1
148,1,171.56,512.38,67.53999999999999,83.32000000000005,1,0,-1
149,1,168.91,512.12,67.89000000000001,83.58000000000004,1,0,-1
150,1,166.25,511.87,68.25,83.82000000000005,1,0,-1
151,1,163.6,511.61,68.59,84.08000000000004,1,0,-1
152,1,160.95,511.36,68.94,84.31999999999994,1,0,-1
153,1,158.29,511.1,69.30000000000001,84.57999999999993,1,0,-1
154,1,155.64,510.85,69.65,84.82999999999993,1,0,-1
155,1,152.98,510.59,70.0,85.07999999999998,1,0,-1
156,1,150.33,510.34,70.35,85.32999999999998,1,0,-1
157,1,147.67,510.08,70.71000000000001,85.57999999999998,1,0,-1
158,1,145.02,509.83,71.06,85.82999999999998,1,0,-1
159,1,142.36,509.57,71.41,86.08999999999997,1,0,-1
160,1,139.71,509.31,71.75999999999999,86.33999999999997,1,0,-1
161,1,137.05,509.06,72.11999999999998,86.58999999999997,1,0,-1
162,1,133.55,508.96,72.47,86.83999999999997,1,0,-1
163,1,130.05,508.86,72.82,87.09000000000003,1,0,-1
